DATE,VISITING TEAM,HOME TEAM,TIME
"FRI NOV 25, 2005",ST. LOUIS,MINNESOTA,2:00 PM ET
,,,
"FRI NOV 25, 2005",DETROIT,ANAHEIM,4:00 PM ET
,,,
"FRI NOV 25, 2005",TORONTO,CAROLINA,7:00 PM ET
,,,
"FRI NOV 25, 2005",COLORADO,COLUMBUS,7:00 PM ET
,,,
"FRI NOV 25, 2005",NEW JERSEY,TAMPA BAY,7:30 PM ET
,,,
"FRI NOV 25, 2005",PITTSBURGH,FLORIDA,7:30 PM ET
,,,
"FRI NOV 25, 2005",MONTREAL,BUFFALO,8:00 PM ET
,,,
"FRI NOV 25, 2005",PHOENIX,DALLAS,8:30 PM ET
,,,
"FRI NOV 25, 2005",EDMONTON,CALGARY,9:00 PM ET
,,,
"SAT NOV 26, 2005",NY ISLANDERS,PHILADELPHIA,2:00 PM ET
,,,
"SAT NOV 26, 2005",MONTREAL,TORONTO,7:00 PM ET
,,,
"SAT NOV 26, 2005",BOSTON,OTTAWA,7:00 PM ET
,,,
"SAT NOV 26, 2005",FLORIDA,ATLANTA,7:00 PM ET
,,,
"SAT NOV 26, 2005",WASHINGTON,NY RANGERS,8:00 PM ET
,,,
"SAT NOV 26, 2005",COLUMBUS,ST. LOUIS,8:00 PM ET
,,,
"SAT NOV 26, 2005",DALLAS,NASHVILLE,8:00 PM ET
,,,
"SAT NOV 26, 2005",VANCOUVER,PHOENIX,10:00 PM ET
,,,
"SAT NOV 26, 2005",CHICAGO,LOS ANGELES,10:30 PM ET
,,,
"SAT NOV 26, 2005",DETROIT,SAN JOSE,10:30 PM ET
,,,
"SUN NOV 27, 2005",BUFFALO,WASHINGTON,4:00 PM ET
,,,
"SUN NOV 27, 2005",ATLANTA,CAROLINA,5:00 PM ET
,,,
"SUN NOV 27, 2005",PITTSBURGH,TAMPA BAY,5:00 PM ET
,,,
"SUN NOV 27, 2005",CHICAGO,ANAHEIM,8:00 PM ET
,,,
"SUN NOV 27, 2005",VANCOUVER,COLORADO,9:00 PM ET
,,,
"MON NOV 28, 2005",TORONTO,FLORIDA,7:00 PM ET
,,,
"MON NOV 28, 2005",DETROIT,LOS ANGELES,10:30 PM ET
,,,
"TUE NOV 29, 2005",PHILADELPHIA,NY ISLANDERS,7:00 PM ET
,,,
"TUE NOV 29, 2005",CAROLINA,ATLANTA,7:00 PM ET
,,,
"TUE NOV 29, 2005",MONTREAL,OTTAWA,7:30 PM ET
,,,
"TUE NOV 29, 2005",BOSTON,NEW JERSEY,7:30 PM ET
,,,
"TUE NOV 29, 2005",BUFFALO,PITTSBURGH,7:30 PM ET
,,,
"TUE NOV 29, 2005",CALGARY,NASHVILLE,8:00 PM ET
,,,
"TUE NOV 29, 2005",COLORADO,EDMONTON,9:00 PM ET
,,,
"WED NOV 30, 2005",NEW JERSEY,PHILADELPHIA,7:00 PM ET
,,,
"WED NOV 30, 2005",TORONTO,TAMPA BAY,7:30 PM ET
,,,
"WED NOV 30, 2005",COLUMBUS,MINNESOTA,8:00 PM ET
,,,
"WED NOV 30, 2005",LOS ANGELES,CHICAGO,8:30 PM ET
,,,
"WED NOV 30, 2005",SAN JOSE,DALLAS,8:30 PM ET
,,,
"WED NOV 30, 2005",COLORADO,VANCOUVER,10:00 PM ET
,,,
"WED NOV 30, 2005",PHOENIX,ANAHEIM,10:30 PM ET
,,,
"THU DEC 1, 2005",WASHINGTON,FLORIDA,7:00 PM ET
,,,
"THU DEC 1, 2005",OTTAWA,BOSTON,7:00 PM ET
,,,
"THU DEC 1, 2005",PITTSBURGH,NY RANGERS,7:00 PM ET
,,,
"THU DEC 1, 2005",TORONTO,ATLANTA,7:00 PM ET
,,,
"THU DEC 1, 2005",BUFFALO,MONTREAL,7:30 PM ET
,,,
"THU DEC 1, 2005",CALGARY,DETROIT,7:30 PM ET
,,,
"THU DEC 1, 2005",COLUMBUS,ST. LOUIS,8:00 PM ET
,,,
"THU DEC 1, 2005",MINNESOTA,NASHVILLE,8:00 PM ET
,,,
"THU DEC 1, 2005",VANCOUVER,EDMONTON,9:00 PM ET
,,,
"FRI DEC 2, 2005",LOS ANGELES,OTTAWA,7:30 PM ET
,,,
"FRI DEC 2, 2005",CHICAGO,TAMPA BAY,7:30 PM ET
,,,
"FRI DEC 2, 2005",SAN JOSE,BUFFALO,8:00 PM ET
,,,
"FRI DEC 2, 2005",CAROLINA,DALLAS,8:30 PM ET
,,,
"SAT DEC 3, 2005",MINNESOTA,NEW JERSEY,1:00 PM ET
,,,
"SAT DEC 3, 2005",NY RANGERS,WASHINGTON,7:00 PM ET
,,,
"SAT DEC 3, 2005",SAN JOSE,TORONTO,7:00 PM ET
,,,
"SAT DEC 3, 2005",LOS ANGELES,MONTREAL,7:00 PM ET
,,,
"SAT DEC 3, 2005",CALGARY,PITTSBURGH,7:00 PM ET
,,,
"SAT DEC 3, 2005",CHICAGO,FLORIDA,7:30 PM ET
,,,
"SAT DEC 3, 2005",PHILADELPHIA,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 3, 2005",CAROLINA,PHOENIX,9:00 PM ET
,,,
"SAT DEC 3, 2005",BOSTON,EDMONTON,10:00 PM ET
,,,
"SAT DEC 3, 2005",ATLANTA,ANAHEIM,10:30 PM ET
,,,
"SUN DEC 4, 2005",NY ISLANDERS,DETROIT,5:00 PM ET
,,,
"SUN DEC 4, 2005",BUFFALO,COLORADO,9:00 PM ET
,,,
"SUN DEC 4, 2005",BOSTON,VANCOUVER,10:00 PM ET
,,,
"MON DEC 5, 2005",OTTAWA,FLORIDA,7:00 PM ET
,,,
"MON DEC 5, 2005",MINNESOTA,NY RANGERS,7:00 PM ET
,,,
"MON DEC 5, 2005",ATLANTA,PHOENIX,9:00 PM ET
,,,
"TUE DEC 6, 2005",CALGARY,PHILADELPHIA,7:00 PM ET
,,,
"TUE DEC 6, 2005",LOS ANGELES,TORONTO,7:30 PM ET
,,,
"TUE DEC 6, 2005",NEW JERSEY,DETROIT,7:30 PM ET
,,,
"TUE DEC 6, 2005",NY ISLANDERS,ST. LOUIS,8:00 PM ET
,,,
"TUE DEC 6, 2005",CAROLINA,ANAHEIM,10:30 PM ET
,,,
"TUE DEC 6, 2005",ATLANTA,SAN JOSE,10:30 PM ET
,,,
"WED DEC 7, 2005",NASHVILLE,WASHINGTON,7:00 PM ET
,,,
"WED DEC 7, 2005",CALGARY,NEW JERSEY,7:30 PM ET
,,,
"WED DEC 7, 2005",NY RANGERS,CHICAGO,8:30 PM ET
,,,
"WED DEC 7, 2005",FLORIDA,DALLAS,8:30 PM ET
,,,
"WED DEC 7, 2005",BOSTON,COLORADO,9:00 PM ET
,,,
"THU DEC 8, 2005",ANAHEIM,BUFFALO,7:00 PM ET
,,,
"THU DEC 8, 2005",EDMONTON,PHILADELPHIA,7:00 PM ET
,,,
"THU DEC 8, 2005",NY ISLANDERS,COLUMBUS,7:00 PM ET
,,,
"THU DEC 8, 2005",MINNESOTA,PITTSBURGH,7:30 PM ET
,,,
"THU DEC 8, 2005",ST. LOUIS,TAMPA BAY,7:30 PM ET
,,,
"THU DEC 8, 2005",NY RANGERS,NASHVILLE,8:00 PM ET
,,,
"THU DEC 8, 2005",CAROLINA,LOS ANGELES,10:30 PM ET
,,,
"THU DEC 8, 2005",FLORIDA,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 9, 2005",DETROIT,WASHINGTON,7:00 PM ET
,,,
"FRI DEC 9, 2005",COLUMBUS,ATLANTA,7:00 PM ET
,,,
"FRI DEC 9, 2005",COLORADO,NEW JERSEY,7:30 PM ET
,,,
"FRI DEC 9, 2005",OTTAWA,VANCOUVER,10:00 PM ET
,,,
"SAT DEC 10, 2005",MINNESOTA,PHILADELPHIA,2:00 PM ET
,,,
"SAT DEC 10, 2005",FLORIDA,LOS ANGELES,4:00 PM ET
,,,
"SAT DEC 10, 2005",DALLAS,TORONTO,7:00 PM ET
,,,
"SAT DEC 10, 2005",ANAHEIM,MONTREAL,7:00 PM ET
,,,
"SAT DEC 10, 2005",EDMONTON,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 10, 2005",COLORADO,PITTSBURGH,7:30 PM ET
,,,
"SAT DEC 10, 2005",NASHVILLE,TAMPA BAY,8:00 PM ET
,,,
"SAT DEC 10, 2005",NY RANGERS,ST. LOUIS,8:00 PM ET
,,,
"SAT DEC 10, 2005",OTTAWA,CALGARY,10:00 PM ET
,,,
"SAT DEC 10, 2005",CAROLINA,SAN JOSE,10:30 PM ET
,,,
"SUN DEC 11, 2005",CHICAGO,ATLANTA,2:00 PM ET
,,,
"SUN DEC 11, 2005",PHOENIX,BOSTON,5:00 PM ET
,,,
"SUN DEC 11, 2005",NEW JERSEY,COLUMBUS,5:00 PM ET
,,,
"SUN DEC 11, 2005",BUFFALO,MINNESOTA,7:00 PM ET
,,,
"MON DEC 12, 2005",PITTSBURGH,DETROIT,7:00 PM ET
,,,
"MON DEC 12, 2005",ANAHEIM,TORONTO,7:30 PM ET
,,,
"MON DEC 12, 2005",OTTAWA,COLORADO,9:00 PM ET
,,,
"TUE DEC 13, 2005",MINNESOTA,NY ISLANDERS,7:00 PM ET
,,,
"TUE DEC 13, 2005",VANCOUVER,NY RANGERS,7:00 PM ET
,,,
"TUE DEC 13, 2005",CHICAGO,CAROLINA,7:00 PM ET
,,,
"TUE DEC 13, 2005",DETROIT,ATLANTA,7:00 PM ET
,,,
"TUE DEC 13, 2005",NASHVILLE,FLORIDA,7:00 PM ET
,,,
"TUE DEC 13, 2005",PHILADELPHIA,COLUMBUS,7:00 PM ET
,,,
"TUE DEC 13, 2005",PHOENIX,MONTREAL,7:30 PM ET
,,,
"TUE DEC 13, 2005",EDMONTON,NEW JERSEY,7:30 PM ET
,,,
"TUE DEC 13, 2005",PITTSBURGH,ST. LOUIS,8:00 PM ET
,,,
"WED DEC 14, 2005",DALLAS,BUFFALO,7:00 PM ET
,,,
"WED DEC 14, 2005",TAMPA BAY,ANAHEIM,10:30 PM ET
,,,
"WED DEC 14, 2005",WASHINGTON,LOS ANGELES,10:30 PM ET
,,,
"THU DEC 15, 2005",VANCOUVER,PHILADELPHIA,7:00 PM ET
,,,
"THU DEC 15, 2005",COLUMBUS,CAROLINA,7:00 PM ET
,,,
"THU DEC 15, 2005",DALLAS,OTTAWA,7:30 PM ET
,,,
"THU DEC 15, 2005",ATLANTA,NEW JERSEY,7:30 PM ET
,,,
"THU DEC 15, 2005",DETROIT,FLORIDA,8:00 PM ET
,,,
"THU DEC 15, 2005",CHICAGO,NASHVILLE,8:00 PM ET
,,,
"THU DEC 15, 2005",BOSTON,MINNESOTA,8:00 PM ET
,,,
"THU DEC 15, 2005",MONTREAL,EDMONTON,9:00 PM ET
,,,
"THU DEC 15, 2005",TAMPA BAY,PHOENIX,9:00 PM ET
,,,
"FRI DEC 16, 2005",BUFFALO,PITTSBURGH,7:00 PM ET
,,,
"FRI DEC 16, 2005",ST. LOUIS,CHICAGO,8:30 PM ET
,,,
"FRI DEC 16, 2005",LOS ANGELES,ANAHEIM,10:30 PM ET
,,,
"FRI DEC 16, 2005",WASHINGTON,SAN JOSE,10:30 PM ET
,,,
"SAT DEC 17, 2005",PITTSBURGH,BUFFALO,5:00 PM ET
,,,
"SAT DEC 17, 2005",TORONTO,OTTAWA,7:00 PM ET
,,,
"SAT DEC 17, 2005",COLORADO,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 17, 2005",NEW JERSEY,CAROLINA,7:00 PM ET
,,,
"SAT DEC 17, 2005",FLORIDA,ATLANTA,7:00 PM ET
,,,
"SAT DEC 17, 2005",DETROIT,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 17, 2005",PHILADELPHIA,ST. LOUIS,8:00 PM ET
,,,
"SAT DEC 17, 2005",COLUMBUS,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 17, 2005",MONTREAL,MINNESOTA,8:00 PM ET
,,,
"SAT DEC 17, 2005",BOSTON,CALGARY,10:00 PM ET
,,,
"SAT DEC 17, 2005",EDMONTON,VANCOUVER,10:00 PM ET
,,,
"SAT DEC 17, 2005",PHOENIX,LOS ANGELES,10:30 PM ET
,,,
"SUN DEC 18, 2005",COLORADO,NY RANGERS,5:00 PM ET
,,,
"SUN DEC 18, 2005",FLORIDA,WASHINGTON,6:00 PM ET
,,,
"SUN DEC 18, 2005",DALLAS,CHICAGO,7:00 PM ET
,,,
"SUN DEC 18, 2005",SAN JOSE,ANAHEIM,8:00 PM ET
,,,
"MON DEC 19, 2005",BUFFALO,PHILADELPHIA,7:00 PM ET
,,,
"MON DEC 19, 2005",NY ISLANDERS,TORONTO,7:30 PM ET
,,,
"MON DEC 19, 2005",DALLAS,MINNESOTA,8:00 PM ET
,,,
"MON DEC 19, 2005",CALGARY,EDMONTON,9:00 PM ET
,,,
"MON DEC 19, 2005",LOS ANGELES,VANCOUVER,10:00 PM ET
,,,
"TUE DEC 20, 2005",NEW JERSEY,NY RANGERS,7:00 PM ET
,,,
"TUE DEC 20, 2005",TAMPA BAY,CAROLINA,7:00 PM ET
,,,
"TUE DEC 20, 2005",OTTAWA,MONTREAL,7:30 PM ET
,,,
"TUE DEC 20, 2005",COLUMBUS,DETROIT,7:30 PM ET
,,,
"TUE DEC 20, 2005",COLORADO,NASHVILLE,8:00 PM ET
,,,
"TUE DEC 20, 2005",ST. LOUIS,PHOENIX,9:00 PM ET
,,,
"TUE DEC 20, 2005",ANAHEIM,SAN JOSE,10:30 PM ET
,,,
"WED DEC 21, 2005",DALLAS,COLUMBUS,7:00 PM ET
,,,
"WED DEC 21, 2005",NEW JERSEY,NY ISLANDERS,7:30 PM ET
,,,
"WED DEC 21, 2005",NASHVILLE,CHICAGO,8:30 PM ET
,,,
"WED DEC 21, 2005",LOS ANGELES,CALGARY,9:00 PM ET
,,,
"WED DEC 21, 2005",EDMONTON,VANCOUVER,10:00 PM ET
,,,
"WED DEC 21, 2005",ST. LOUIS,ANAHEIM,10:30 PM ET
,,,
"THU DEC 22, 2005",TORONTO,BOSTON,7:00 PM ET
,,,
"THU DEC 22, 2005",TAMPA BAY,NY RANGERS,7:00 PM ET
,,,
"THU DEC 22, 2005",OTTAWA,PHILADELPHIA,7:00 PM ET
,,,
"THU DEC 22, 2005",WASHINGTON,ATLANTA,7:00 PM ET
,,,
"THU DEC 22, 2005",BUFFALO,FLORIDA,7:00 PM ET
,,,
"THU DEC 22, 2005",MINNESOTA,COLORADO,9:00 PM ET
,,,
"THU DEC 22, 2005",SAN JOSE,PHOENIX,9:00 PM ET
,,,
"FRI DEC 23, 2005",BOSTON,TORONTO,7:00 PM ET
,,,
"FRI DEC 23, 2005",OTTAWA,NY ISLANDERS,7:00 PM ET
,,,
"FRI DEC 23, 2005",MONTREAL,WASHINGTON,7:00 PM ET
,,,
"FRI DEC 23, 2005",FLORIDA,CAROLINA,7:00 PM ET
,,,
"FRI DEC 23, 2005",NASHVILLE,COLUMBUS,7:00 PM ET
,,,
"FRI DEC 23, 2005",ATLANTA,NEW JERSEY,7:30 PM ET
,,,
"FRI DEC 23, 2005",PHILADELPHIA,PITTSBURGH,7:30 PM ET
,,,
"FRI DEC 23, 2005",BUFFALO,TAMPA BAY,7:30 PM ET
,,,
"FRI DEC 23, 2005",COLORADO,MINNESOTA,8:00 PM ET
,,,
"FRI DEC 23, 2005",DETROIT,CHICAGO,8:30 PM ET
,,,
"FRI DEC 23, 2005",PHOENIX,DALLAS,8:30 PM ET
,,,
"FRI DEC 23, 2005",LOS ANGELES,EDMONTON,9:00 PM ET
,,,
"FRI DEC 23, 2005",CALGARY,VANCOUVER,10:00 PM ET
,,,
"FRI DEC 23, 2005",ST. LOUIS,SAN JOSE,10:30 PM ET
,,,
"MON DEC 26, 2005",NY ISLANDERS,BUFFALO,7:00 PM ET
,,,
"MON DEC 26, 2005",MONTREAL,ATLANTA,7:00 PM ET
,,,
"MON DEC 26, 2005",PHILADELPHIA,FLORIDA,7:00 PM ET
,,,
"MON DEC 26, 2005",CHICAGO,COLUMBUS,7:00 PM ET
,,,
"MON DEC 26, 2005",NEW JERSEY,TORONTO,7:30 PM ET
,,,
"MON DEC 26, 2005",NY RANGERS,OTTAWA,7:30 PM ET
,,,
"MON DEC 26, 2005",CAROLINA,TAMPA BAY,7:30 PM ET
,,,
"MON DEC 26, 2005",DALLAS,ST. LOUIS,8:00 PM ET
,,,
"MON DEC 26, 2005",PHOENIX,COLORADO,9:00 PM ET
,,,
"MON DEC 26, 2005",MINNESOTA,EDMONTON,9:00 PM ET
,,,
"MON DEC 26, 2005",CALGARY,VANCOUVER,10:00 PM ET
,,,
"MON DEC 26, 2005",SAN JOSE,LOS ANGELES,10:30 PM ET
,,,
"TUE DEC 27, 2005",BOSTON,WASHINGTON,7:00 PM ET
,,,
"TUE DEC 27, 2005",TORONTO,PITTSBURGH,7:30 PM ET
,,,
"TUE DEC 27, 2005",DETROIT,DALLAS,8:30 PM ET
,,,
"TUE DEC 27, 2005",NASHVILLE,CALGARY,9:00 PM ET
,,,
"WED DEC 28, 2005",NY RANGERS,NY ISLANDERS,7:00 PM ET
,,,
"WED DEC 28, 2005",PHILADELPHIA,ATLANTA,7:00 PM ET
,,,
"WED DEC 28, 2005",BOSTON,FLORIDA,7:00 PM ET
,,,
"WED DEC 28, 2005",ANAHEIM,COLUMBUS,7:00 PM ET
,,,
"WED DEC 28, 2005",CAROLINA,OTTAWA,7:30 PM ET
,,,
"WED DEC 28, 2005",WASHINGTON,NEW JERSEY,7:30 PM ET
,,,
"WED DEC 28, 2005",MONTREAL,TAMPA BAY,7:30 PM ET
,,,
"WED DEC 28, 2005",MINNESOTA,EDMONTON,8:00 PM ET
,,,
"WED DEC 28, 2005",ST. LOUIS,CHICAGO,8:30 PM ET
,,,
"WED DEC 28, 2005",LOS ANGELES,COLORADO,9:00 PM ET
,,,
"WED DEC 28, 2005",NASHVILLE,VANCOUVER,10:30 PM ET
,,,
"WED DEC 28, 2005",PHOENIX,SAN JOSE,10:30 PM ET
,,,
"THU DEC 29, 2005",PHILADELPHIA,CAROLINA,7:00 PM ET
,,,
"THU DEC 29, 2005",BUFFALO,TORONTO,7:30 PM ET
,,,
"THU DEC 29, 2005",NEW JERSEY,PITTSBURGH,7:30 PM ET
,,,
"THU DEC 29, 2005",ST. LOUIS,DALLAS,8:30 PM ET
,,,
"THU DEC 29, 2005",LOS ANGELES,PHOENIX,9:00 PM ET
,,,
"THU DEC 29, 2005",MINNESOTA,CALGARY,10:00 PM ET
,,,
"FRI DEC 30, 2005",NY ISLANDERS,OTTAWA,7:00 PM ET
,,,
"FRI DEC 30, 2005",BOSTON,TAMPA BAY,7:30 PM ET
,,,
"FRI DEC 30, 2005",MONTREAL,FLORIDA,7:30 PM ET
,,,
"FRI DEC 30, 2005",ATLANTA,BUFFALO,8:00 PM ET
,,,
"FRI DEC 30, 2005",COLUMBUS,CHICAGO,8:30 PM ET
,,,
"FRI DEC 30, 2005",NASHVILLE,EDMONTON,9:30 PM ET
,,,
"FRI DEC 30, 2005",COLORADO,SAN JOSE,10:30 PM ET
,,,
"SAT DEC 31, 2005",NY RANGERS,PITTSBURGH,1:00 PM ET
,,,
"SAT DEC 31, 2005",PHILADELPHIA,WASHINGTON,1:00 PM ET
,,,
"SAT DEC 31, 2005",ANAHEIM,ST. LOUIS,6:00 PM ET
,,,
"SAT DEC 31, 2005",VANCOUVER,MINNESOTA,6:00 PM ET
,,,
"SAT DEC 31, 2005",TORONTO,NEW JERSEY,7:00 PM ET
,,,
"SAT DEC 31, 2005",COLUMBUS,DETROIT,7:00 PM ET
,,,
"SAT DEC 31, 2005",MONTREAL,CAROLINA,8:00 PM ET
,,,
"SAT DEC 31, 2005",LOS ANGELES,DALLAS,8:00 PM ET
,,,
"SAT DEC 31, 2005",COLORADO,PHOENIX,8:00 PM ET
,,,
"SAT DEC 31, 2005",EDMONTON,CALGARY,10:00 PM ET
,,,
"SUN JAN 1, 2006",ATLANTA,WASHINGTON,3:00 PM ET
,,,
"SUN JAN 1, 2006",FLORIDA,BUFFALO,5:00 PM ET
,,,
"SUN JAN 1, 2006",ANAHEIM,NASHVILLE,8:00 PM ET
,,,
"MON JAN 2, 2006",PHILADELPHIA,BOSTON,1:00 PM ET
,,,
"MON JAN 2, 2006",CHICAGO,CALGARY,3:00 PM ET
,,,
"MON JAN 2, 2006",OTTAWA,ATLANTA,3:00 PM ET
,,,
"MON JAN 2, 2006",TAMPA BAY,NY ISLANDERS,7:00 PM ET
,,,
"MON JAN 2, 2006",PITTSBURGH,TORONTO,7:30 PM ET
,,,
"MON JAN 2, 2006",VANCOUVER,ST. LOUIS,8:00 PM ET
,,,
"MON JAN 2, 2006",DALLAS,LOS ANGELES,10:30 PM ET
,,,
"TUE JAN 3, 2006",TAMPA BAY,NY RANGERS,7:00 PM ET
,,,
"TUE JAN 3, 2006",MINNESOTA,DETROIT,7:00 PM ET
,,,
"TUE JAN 3, 2006",PITTSBURGH,MONTREAL,7:30 PM ET
,,,
"TUE JAN 3, 2006",FLORIDA,NEW JERSEY,7:30 PM ET
,,,
"TUE JAN 3, 2006",NASHVILLE,COLORADO,9:00 PM ET
,,,
"TUE JAN 3, 2006",CHICAGO,EDMONTON,9:00 PM ET
,,,
"WED JAN 4, 2006",FLORIDA,NY ISLANDERS,7:00 PM ET
,,,
"WED JAN 4, 2006",OTTAWA,WASHINGTON,7:00 PM ET
,,,
"WED JAN 4, 2006",ATLANTA,CAROLINA,7:00 PM ET
,,,
"WED JAN 4, 2006",NASHVILLE,ST. LOUIS,8:00 PM ET
,,,
"WED JAN 4, 2006",VANCOUVER,DALLAS,8:30 PM ET
,,,
"THU JAN 5, 2006",OTTAWA,BOSTON,7:00 PM ET
,,,
"THU JAN 5, 2006",TAMPA BAY,BUFFALO,7:00 PM ET
,,,
"THU JAN 5, 2006",PHILADELPHIA,NY RANGERS,7:00 PM ET
,,,
"THU JAN 5, 2006",MONTREAL,NEW JERSEY,7:30 PM ET
,,,
"THU JAN 5, 2006",ST. LOUIS,DETROIT,7:30 PM ET
,,,
"THU JAN 5, 2006",COLORADO,MINNESOTA,8:00 PM ET
,,,
"THU JAN 5, 2006",VANCOUVER,CHICAGO,8:30 PM ET
,,,
"THU JAN 5, 2006",PHOENIX,LOS ANGELES,10:30 PM ET
,,,
"THU JAN 5, 2006",COLUMBUS,SAN JOSE,10:30 PM ET
,,,
"FRI JAN 6, 2006",PHILADELPHIA,WASHINGTON,7:00 PM ET
,,,
"FRI JAN 6, 2006",NY ISLANDERS,CAROLINA,7:00 PM ET
,,,
"FRI JAN 6, 2006",PITTSBURGH,ATLANTA,7:00 PM ET
,,,
"FRI JAN 6, 2006",DETROIT,NASHVILLE,8:00 PM ET
,,,
"FRI JAN 6, 2006",ANAHEIM,DALLAS,8:30 PM ET
,,,
"FRI JAN 6, 2006",TORONTO,CALGARY,9:00 PM ET
,,,
"SAT JAN 7, 2006",FLORIDA,NY RANGERS,1:00 PM ET
,,,
"SAT JAN 7, 2006",OTTAWA,MONTREAL,2:00 PM ET
,,,
"SAT JAN 7, 2006",COLUMBUS,COLORADO,3:00 PM ET
,,,
"SAT JAN 7, 2006",TAMPA BAY,BOSTON,5:00 PM ET
,,,
"SAT JAN 7, 2006",CAROLINA,NY ISLANDERS,7:00 PM ET
,,,
"SAT JAN 7, 2006",TORONTO,EDMONTON,7:00 PM ET
,,,
"SAT JAN 7, 2006",NEW JERSEY,BUFFALO,7:30 PM ET
,,,
"SAT JAN 7, 2006",ATLANTA,PITTSBURGH,7:30 PM ET
,,,
"SAT JAN 7, 2006",ANAHEIM,MINNESOTA,8:00 PM ET
,,,
"SAT JAN 7, 2006",CALGARY,VANCOUVER,10:00 PM ET
,,,
"SAT JAN 7, 2006",LOS ANGELES,SAN JOSE,10:30 PM ET
,,,
"SUN JAN 8, 2006",FLORIDA,WASHINGTON,3:00 PM ET
,,,
"SUN JAN 8, 2006",DALLAS,DETROIT,5:00 PM ET
,,,
"SUN JAN 8, 2006",NASHVILLE,CHICAGO,7:00 PM ET
,,,
"SUN JAN 8, 2006",COLUMBUS,PHOENIX,8:00 PM ET
,,,
"MON JAN 9, 2006",PHILADELPHIA,NEW JERSEY,7:30 PM ET
,,,
"MON JAN 9, 2006",DALLAS,MINNESOTA,8:00 PM ET
,,,
"MON JAN 9, 2006",ST. LOUIS,COLORADO,9:00 PM ET
,,,
"MON JAN 9, 2006",LOS ANGELES,ANAHEIM,10:30 PM ET
,,,
"TUE JAN 10, 2006",SAN JOSE,BOSTON,7:00 PM ET
,,,
"TUE JAN 10, 2006",CALGARY,NY RANGERS,7:00 PM ET
,,,
"TUE JAN 10, 2006",CHICAGO,WASHINGTON,7:00 PM ET
,,,
"TUE JAN 10, 2006",DETROIT,CAROLINA,7:00 PM ET
,,,
"TUE JAN 10, 2006",PHOENIX,OTTAWA,7:30 PM ET
,,,
"TUE JAN 10, 2006",EDMONTON,PITTSBURGH,7:30 PM ET
,,,
"TUE JAN 10, 2006",NY ISLANDERS,NASHVILLE,8:00 PM ET
,,,
"TUE JAN 10, 2006",TORONTO,VANCOUVER,10:00 PM ET
,,,
"WED JAN 11, 2006",NASHVILLE,ATLANTA,7:00 PM ET
,,,
"WED JAN 11, 2006",PITTSBURGH,COLUMBUS,7:00 PM ET
,,,
"WED JAN 11, 2006",PHILADELPHIA,CHICAGO,8:30 PM ET
,,,
"WED JAN 11, 2006",MONTREAL,COLORADO,9:00 PM ET
,,,
"THU JAN 12, 2006",LOS ANGELES,BOSTON,7:00 PM ET
,,,
"THU JAN 12, 2006",PHOENIX,BUFFALO,7:00 PM ET
,,,
"THU JAN 12, 2006",CALGARY,NY ISLANDERS,7:00 PM ET
,,,
"THU JAN 12, 2006",EDMONTON,NY RANGERS,7:00 PM ET
,,,
"THU JAN 12, 2006",ST. LOUIS,FLORIDA,7:00 PM ET
,,,
"THU JAN 12, 2006",SAN JOSE,OTTAWA,7:30 PM ET
,,,
"THU JAN 12, 2006",PHILADELPHIA,DETROIT,7:30 PM ET
,,,
"THU JAN 12, 2006",WASHINGTON,DALLAS,8:30 PM ET
,,,
"FRI JAN 13, 2006",NASHVILLE,CAROLINA,7:00 PM ET
,,,
"FRI JAN 13, 2006",ST. LOUIS,ATLANTA,7:00 PM ET
,,,
"FRI JAN 13, 2006",VANCOUVER,NEW JERSEY,7:30 PM ET
,,,
"FRI JAN 13, 2006",COLUMBUS,TAMPA BAY,7:30 PM ET
,,,
"FRI JAN 13, 2006",PITTSBURGH,CHICAGO,8:30 PM ET
,,,
"FRI JAN 13, 2006",WASHINGTON,ANAHEIM,10:30 PM ET
,,,
"SAT JAN 14, 2006",DALLAS,BOSTON,2:00 PM ET
,,,
"SAT JAN 14, 2006",COLORADO,PHILADELPHIA,2:00 PM ET
,,,
"SAT JAN 14, 2006",NY RANGERS,DETROIT,2:00 PM ET
,,,
"SAT JAN 14, 2006",PHOENIX,TORONTO,7:00 PM ET
,,,
"SAT JAN 14, 2006",SAN JOSE,MONTREAL,7:00 PM ET
,,,
"SAT JAN 14, 2006",VANCOUVER,NY ISLANDERS,7:00 PM ET
,,,
"SAT JAN 14, 2006",LOS ANGELES,BUFFALO,7:30 PM ET
,,,
"SAT JAN 14, 2006",COLUMBUS,FLORIDA,7:30 PM ET
,,,
"SAT JAN 14, 2006",CALGARY,MINNESOTA,8:00 PM ET
,,,
"SAT JAN 14, 2006",OTTAWA,EDMONTON,10:00 PM ET
,,,
"SUN JAN 15, 2006",ST. LOUIS,CAROLINA,1:30 PM ET
,,,
"SUN JAN 15, 2006",NEW JERSEY,CHICAGO,7:00 PM ET
,,,
"SUN JAN 15, 2006",PITTSBURGH,NASHVILLE,8:00 PM ET
,,,
