DATE,VISITING TEAM,HOME TEAM,TIME
"SAT NOV 25, 2006",PHILADELPHIA,MONTREAL,7:00 PM ET
,,,
"SAT NOV 25, 2006",WASHINGTON,NY ISLANDERS,7:00 PM ET
,,,
"SAT NOV 25, 2006",FLORIDA,ATLANTA,7:00 PM ET
,,,
"SAT NOV 25, 2006",MINNESOTA,COLUMBUS,7:00 PM ET
,,,
"SAT NOV 25, 2006",NY RANGERS,PITTSBURGH,7:30 PM ET
,,,
"SAT NOV 25, 2006",PHOENIX,ST. LOUIS,8:00 PM ET
,,,
"SAT NOV 25, 2006",DETROIT,NASHVILLE,8:00 PM ET
,,,
"SAT NOV 25, 2006",VANCOUVER,COLORADO,10:00 PM ET
,,,
"SAT NOV 25, 2006",CALGARY,LOS ANGELES,10:30 PM ET
,,,
"SAT NOV 25, 2006",NEW JERSEY,SAN JOSE,10:30 PM ET
,,,
"SUN NOV 26, 2006",OTTAWA,TAMPA BAY,5:00 PM ET
,,,
"SUN NOV 26, 2006",BUFFALO,NY RANGERS,7:00 PM ET
,,,
"SUN NOV 26, 2006",CALGARY,ANAHEIM,8:00 PM ET
,,,
"MON NOV 27, 2006",DALLAS,DETROIT,7:00 PM ET
,,,
"MON NOV 27, 2006",NEW JERSEY,LOS ANGELES,10:00 PM ET
,,,
"TUE NOV 28, 2006",ATLANTA,NY RANGERS,7:00 PM ET
,,,
"TUE NOV 28, 2006",NY ISLANDERS,PITTSBURGH,7:00 PM ET
,,,
"TUE NOV 28, 2006",OTTAWA,CAROLINA,7:00 PM ET
,,,
"TUE NOV 28, 2006",BOSTON,TORONTO,7:30 PM ET
,,,
"TUE NOV 28, 2006",FLORIDA,MONTREAL,7:30 PM ET
,,,
"TUE NOV 28, 2006",WASHINGTON,TAMPA BAY,7:30 PM ET
,,,
"TUE NOV 28, 2006",SAN JOSE,ST. LOUIS,8:00 PM ET
,,,
"TUE NOV 28, 2006",COLORADO,CALGARY,9:00 PM ET
,,,
"TUE NOV 28, 2006",ANAHEIM,EDMONTON,9:00 PM ET
,,,
"TUE NOV 28, 2006",COLUMBUS,VANCOUVER,10:00 PM ET
,,,
"WED NOV 29, 2006",NASHVILLE,PHILADELPHIA,7:00 PM ET
,,,
"WED NOV 29, 2006",SAN JOSE,MINNESOTA,8:00 PM ET
,,,
"WED NOV 29, 2006",DALLAS,CHICAGO,8:30 PM ET
,,,
"THU NOV 30, 2006",TAMPA BAY,BOSTON,7:00 PM ET
,,,
"THU NOV 30, 2006",DALLAS,WASHINGTON,7:00 PM ET
,,,
"THU NOV 30, 2006",MONTREAL,CAROLINA,7:00 PM ET
,,,
"THU NOV 30, 2006",TORONTO,ATLANTA,7:00 PM ET
,,,
"THU NOV 30, 2006",FLORIDA,OTTAWA,7:30 PM ET
,,,
"THU NOV 30, 2006",PHILADELPHIA,NY ISLANDERS,7:30 PM ET
,,,
"THU NOV 30, 2006",NASHVILLE,ST. LOUIS,8:00 PM ET
,,,
"THU NOV 30, 2006",COLORADO,EDMONTON,9:00 PM ET
,,,
"THU NOV 30, 2006",LOS ANGELES,PHOENIX,9:00 PM ET
,,,
"THU NOV 30, 2006",ANAHEIM,VANCOUVER,10:00 PM ET
,,,
"FRI DEC 1, 2006",PITTSBURGH,NEW JERSEY,7:30 PM ET
,,,
"FRI DEC 1, 2006",NY RANGERS,BUFFALO,8:00 PM ET
,,,
"FRI DEC 1, 2006",DETROIT,MINNESOTA,8:00 PM ET
,,,
"FRI DEC 1, 2006",ST. LOUIS,CHICAGO,8:30 PM ET
,,,
"FRI DEC 1, 2006",COLUMBUS,CALGARY,9:00 PM ET
,,,
"SAT DEC 2, 2006",ANAHEIM,LOS ANGELES,4:00 PM ET
,,,
"SAT DEC 2, 2006",TORONTO,MONTREAL,7:00 PM ET
,,,
"SAT DEC 2, 2006",TAMPA BAY,OTTAWA,7:00 PM ET
,,,
"SAT DEC 2, 2006",BOSTON,CAROLINA,7:00 PM ET
,,,
"SAT DEC 2, 2006",SAN JOSE,DETROIT,7:00 PM ET
,,,
"SAT DEC 2, 2006",NEW JERSEY,PHILADELPHIA,7:30 PM ET
,,,
"SAT DEC 2, 2006",NY ISLANDERS,PITTSBURGH,7:30 PM ET
,,,
"SAT DEC 2, 2006",ATLANTA,FLORIDA,7:30 PM ET
,,,
"SAT DEC 2, 2006",BUFFALO,WASHINGTON,8:00 PM ET
,,,
"SAT DEC 2, 2006",CHICAGO,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 2, 2006",COLUMBUS,EDMONTON,8:00 PM ET
,,,
"SAT DEC 2, 2006",MINNESOTA,DALLAS,8:00 PM ET
,,,
"SAT DEC 2, 2006",COLORADO,VANCOUVER,10:00 PM ET
,,,
"SUN DEC 3, 2006",NY ISLANDERS,NY RANGERS,5:00 PM ET
,,,
"SUN DEC 3, 2006",LOS ANGELES,ANAHEIM,8:00 PM ET
,,,
"MON DEC 4, 2006",BOSTON,MONTREAL,7:00 PM ET
,,,
"MON DEC 4, 2006",SAN JOSE,DALLAS,9:00 PM ET
,,,
"MON DEC 4, 2006",NASHVILLE,PHOENIX,9:30 PM ET
,,,
"MON DEC 4, 2006",EDMONTON,VANCOUVER,10:00 PM ET
,,,
"TUE DEC 5, 2006",ATLANTA,TORONTO,7:30 PM ET
,,,
"TUE DEC 5, 2006",OTTAWA,NY ISLANDERS,7:30 PM ET
,,,
"TUE DEC 5, 2006",FLORIDA,PITTSBURGH,7:30 PM ET
,,,
"TUE DEC 5, 2006",BUFFALO,TAMPA BAY,7:30 PM ET
,,,
"TUE DEC 5, 2006",DETROIT,ST. LOUIS,8:00 PM ET
,,,
"TUE DEC 5, 2006",CHICAGO,MINNESOTA,8:00 PM ET
,,,
"TUE DEC 5, 2006",COLUMBUS,COLORADO,9:00 PM ET
,,,
"TUE DEC 5, 2006",CAROLINA,CALGARY,9:00 PM ET
,,,
"WED DEC 6, 2006",OTTAWA,WASHINGTON,7:00 PM ET
,,,
"WED DEC 6, 2006",MONTREAL,NEW JERSEY,7:30 PM ET
,,,
"WED DEC 6, 2006",PHOENIX,DALLAS,8:30 PM ET
,,,
"WED DEC 6, 2006",CAROLINA,EDMONTON,9:30 PM ET
,,,
"WED DEC 6, 2006",NASHVILLE,ANAHEIM,10:00 PM ET
,,,
"THU DEC 7, 2006",TORONTO,BOSTON,7:00 PM ET
,,,
"THU DEC 7, 2006",PITTSBURGH,NY RANGERS,7:00 PM ET
,,,
"THU DEC 7, 2006",MONTREAL,NY ISLANDERS,7:30 PM ET
,,,
"THU DEC 7, 2006",ATLANTA,TAMPA BAY,7:30 PM ET
,,,
"THU DEC 7, 2006",BUFFALO,FLORIDA,7:30 PM ET
,,,
"THU DEC 7, 2006",ST. LOUIS,DETROIT,7:30 PM ET
,,,
"THU DEC 7, 2006",CALGARY,MINNESOTA,8:00 PM ET
,,,
"THU DEC 7, 2006",PHOENIX,CHICAGO,8:30 PM ET
,,,
"THU DEC 7, 2006",NASHVILLE,LOS ANGELES,10:30 PM ET
,,,
"THU DEC 7, 2006",COLORADO,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 8, 2006",ANAHEIM,WASHINGTON,7:00 PM ET
,,,
"FRI DEC 8, 2006",PHILADELPHIA,NEW JERSEY,7:30 PM ET
,,,
"FRI DEC 8, 2006",EDMONTON,DALLAS,8:30 PM ET
,,,
"FRI DEC 8, 2006",CAROLINA,VANCOUVER,10:00 PM ET
,,,
"SAT DEC 9, 2006",NY RANGERS,OTTAWA,3:00 PM ET
,,,
"SAT DEC 9, 2006",NEW JERSEY,BOSTON,7:00 PM ET
,,,
"SAT DEC 9, 2006",BUFFALO,MONTREAL,7:00 PM ET
,,,
"SAT DEC 9, 2006",FLORIDA,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 9, 2006",WASHINGTON,PHILADELPHIA,7:00 PM ET
,,,
"SAT DEC 9, 2006",PITTSBURGH,ATLANTA,7:00 PM ET
,,,
"SAT DEC 9, 2006",TORONTO,DETROIT,7:00 PM ET
,,,
"SAT DEC 9, 2006",ANAHEIM,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 9, 2006",COLUMBUS,ST. LOUIS,8:00 PM ET
,,,
"SAT DEC 9, 2006",CHICAGO,MINNESOTA,8:00 PM ET
,,,
"SAT DEC 9, 2006",DALLAS,PHOENIX,9:00 PM ET
,,,
"SAT DEC 9, 2006",VANCOUVER,CALGARY,10:00 PM ET
,,,
"SAT DEC 9, 2006",COLORADO,LOS ANGELES,10:30 PM ET
,,,
"SAT DEC 9, 2006",NASHVILLE,SAN JOSE,10:30 PM ET
,,,
"SUN DEC 10, 2006",OTTAWA,COLUMBUS,6:00 PM ET
,,,
"SUN DEC 10, 2006",FLORIDA,NY RANGERS,7:00 PM ET
,,,
"SUN DEC 10, 2006",EDMONTON,CHICAGO,7:00 PM ET
,,,
"MON DEC 11, 2006",PITTSBURGH,WASHINGTON,7:00 PM ET
,,,
"MON DEC 11, 2006",CAROLINA,COLORADO,9:30 PM ET
,,,
"MON DEC 11, 2006",PHOENIX,SAN JOSE,10:00 PM ET
,,,
"TUE DEC 12, 2006",BUFFALO,NEW JERSEY,7:00 PM ET
,,,
"TUE DEC 12, 2006",NY RANGERS,PHILADELPHIA,7:00 PM ET
,,,
"TUE DEC 12, 2006",TAMPA BAY,TORONTO,7:30 PM ET
,,,
"TUE DEC 12, 2006",BOSTON,MONTREAL,7:30 PM ET
,,,
"TUE DEC 12, 2006",ANAHEIM,FLORIDA,7:30 PM ET
,,,
"TUE DEC 12, 2006",OTTAWA,DETROIT,7:30 PM ET
,,,
"TUE DEC 12, 2006",CHICAGO,ST. LOUIS,8:00 PM ET
,,,
"TUE DEC 12, 2006",EDMONTON,NASHVILLE,8:00 PM ET
,,,
"TUE DEC 12, 2006",COLUMBUS,DALLAS,8:30 PM ET
,,,
"TUE DEC 12, 2006",MINNESOTA,CALGARY,9:00 PM ET
,,,
"TUE DEC 12, 2006",PHOENIX,VANCOUVER,10:00 PM ET
,,,
"TUE DEC 12, 2006",SAN JOSE,LOS ANGELES,10:30 PM ET
,,,
"WED DEC 13, 2006",ANAHEIM,ATLANTA,7:00 PM ET
,,,
"WED DEC 13, 2006",PHILADELPHIA,PITTSBURGH,7:30 PM ET
,,,
"WED DEC 13, 2006",ST. LOUIS,COLORADO,9:00 PM ET
,,,
"THU DEC 14, 2006",NEW JERSEY,BOSTON,7:00 PM ET
,,,
"THU DEC 14, 2006",FLORIDA,BUFFALO,7:00 PM ET
,,,
"THU DEC 14, 2006",TAMPA BAY,MONTREAL,7:30 PM ET
,,,
"THU DEC 14, 2006",OTTAWA,NASHVILLE,8:00 PM ET
,,,
"THU DEC 14, 2006",DETROIT,CHICAGO,8:30 PM ET
,,,
"THU DEC 14, 2006",NY RANGERS,DALLAS,8:30 PM ET
,,,
"THU DEC 14, 2006",MINNESOTA,EDMONTON,9:00 PM ET
,,,
"THU DEC 14, 2006",COLUMBUS,PHOENIX,9:00 PM ET
,,,
"THU DEC 14, 2006",CALGARY,VANCOUVER,10:00 PM ET
,,,
"THU DEC 14, 2006",LOS ANGELES,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 15, 2006",TORONTO,CAROLINA,7:30 PM ET
,,,
"FRI DEC 15, 2006",NY ISLANDERS,PITTSBURGH,7:30 PM ET
,,,
"FRI DEC 15, 2006",WASHINGTON,ATLANTA,7:30 PM ET
,,,
"FRI DEC 15, 2006",EDMONTON,COLORADO,9:00 PM ET
,,,
"SAT DEC 16, 2006",DETROIT,NEW JERSEY,1:00 PM ET
,,,
"SAT DEC 16, 2006",DALLAS,LOS ANGELES,4:00 PM ET
,,,
"SAT DEC 16, 2006",FLORIDA,BOSTON,7:00 PM ET
,,,
"SAT DEC 16, 2006",OTTAWA,BUFFALO,7:00 PM ET
,,,
"SAT DEC 16, 2006",NY RANGERS,TORONTO,7:00 PM ET
,,,
"SAT DEC 16, 2006",PITTSBURGH,MONTREAL,7:00 PM ET
,,,
"SAT DEC 16, 2006",ATLANTA,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 16, 2006",PHILADELPHIA,WASHINGTON,7:00 PM ET
,,,
"SAT DEC 16, 2006",CHICAGO,COLUMBUS,7:00 PM ET
,,,
"SAT DEC 16, 2006",CAROLINA,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 16, 2006",ST. LOUIS,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 16, 2006",CALGARY,PHOENIX,9:00 PM ET
,,,
"SAT DEC 16, 2006",MINNESOTA,VANCOUVER,10:00 PM ET
,,,
"SAT DEC 16, 2006",ANAHEIM,SAN JOSE,10:30 PM ET
,,,
"SUN DEC 17, 2006",NASHVILLE,ST. LOUIS,6:00 PM ET
,,,
"SUN DEC 17, 2006",NEW JERSEY,NY RANGERS,7:00 PM ET
,,,
"SUN DEC 17, 2006",COLORADO,CHICAGO,7:00 PM ET
,,,
"MON DEC 18, 2006",DETROIT,COLUMBUS,7:00 PM ET
,,,
"MON DEC 18, 2006",CALGARY,ANAHEIM,10:00 PM ET
,,,
"TUE DEC 19, 2006",MONTREAL,BUFFALO,7:00 PM ET
,,,
"TUE DEC 19, 2006",NY ISLANDERS,NY RANGERS,7:00 PM ET
,,,
"TUE DEC 19, 2006",CAROLINA,PHILADELPHIA,7:00 PM ET
,,,
"TUE DEC 19, 2006",ST. LOUIS,PITTSBURGH,7:00 PM ET
,,,
"TUE DEC 19, 2006",TAMPA BAY,WASHINGTON,7:00 PM ET
,,,
"TUE DEC 19, 2006",FLORIDA,TORONTO,7:30 PM ET
,,,
"TUE DEC 19, 2006",BOSTON,OTTAWA,7:30 PM ET
,,,
"TUE DEC 19, 2006",ATLANTA,NEW JERSEY,7:30 PM ET
,,,
"TUE DEC 19, 2006",VANCOUVER,MINNESOTA,8:00 PM ET
,,,
"TUE DEC 19, 2006",COLORADO,EDMONTON,9:00 PM ET
,,,
"TUE DEC 19, 2006",CALGARY,LOS ANGELES,10:30 PM ET
,,,
"WED DEC 20, 2006",COLUMBUS,DETROIT,7:30 PM ET
,,,
"WED DEC 20, 2006",NASHVILLE,CHICAGO,8:30 PM ET
,,,
"WED DEC 20, 2006",DALLAS,ANAHEIM,10:00 PM ET
,,,
"THU DEC 21, 2006",VANCOUVER,BOSTON,7:00 PM ET
,,,
"THU DEC 21, 2006",PITTSBURGH,ATLANTA,7:00 PM ET
,,,
"THU DEC 21, 2006",PHILADELPHIA,MONTREAL,7:30 PM ET
,,,
"THU DEC 21, 2006",TAMPA BAY,OTTAWA,7:30 PM ET
,,,
"THU DEC 21, 2006",NY RANGERS,FLORIDA,7:30 PM ET
,,,
"THU DEC 21, 2006",LOS ANGELES,ST. LOUIS,8:00 PM ET
,,,
"THU DEC 21, 2006",BUFFALO,NASHVILLE,8:00 PM ET
,,,
"THU DEC 21, 2006",EDMONTON,PHOENIX,9:00 PM ET
,,,
"THU DEC 21, 2006",DALLAS,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 22, 2006",NEW JERSEY,WASHINGTON,7:00 PM ET
,,,
"FRI DEC 22, 2006",NY ISLANDERS,CAROLINA,7:00 PM ET
,,,
"FRI DEC 22, 2006",VANCOUVER,COLUMBUS,7:00 PM ET
,,,
"FRI DEC 22, 2006",MINNESOTA,DETROIT,7:30 PM ET
,,,
"FRI DEC 22, 2006",TORONTO,CHICAGO,8:30 PM ET
,,,
"SAT DEC 23, 2006",OTTAWA,PHILADELPHIA,1:00 PM ET
,,,
"SAT DEC 23, 2006",MONTREAL,BOSTON,7:00 PM ET
,,,
"SAT DEC 23, 2006",WASHINGTON,TORONTO,7:00 PM ET
,,,
"SAT DEC 23, 2006",COLUMBUS,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 23, 2006",NEW JERSEY,ATLANTA,7:00 PM ET
,,,
"SAT DEC 23, 2006",NY RANGERS,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 23, 2006",CAROLINA,FLORIDA,7:30 PM ET
,,,
"SAT DEC 23, 2006",BUFFALO,ST. LOUIS,8:00 PM ET
,,,
"SAT DEC 23, 2006",LOS ANGELES,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 23, 2006",DETROIT,MINNESOTA,8:00 PM ET
,,,
"SAT DEC 23, 2006",EDMONTON,DALLAS,8:00 PM ET
,,,
"SAT DEC 23, 2006",CHICAGO,COLORADO,9:00 PM ET
,,,
"SAT DEC 23, 2006",ANAHEIM,PHOENIX,9:00 PM ET
,,,
"SAT DEC 23, 2006",CALGARY,SAN JOSE,10:00 PM ET
,,,
"TUE DEC 26, 2006",WASHINGTON,BUFFALO,7:00 PM ET
,,,
"TUE DEC 26, 2006",FLORIDA,CAROLINA,7:00 PM ET
,,,
"TUE DEC 26, 2006",TAMPA BAY,ATLANTA,7:00 PM ET
,,,
"TUE DEC 26, 2006",BOSTON,COLUMBUS,7:00 PM ET
,,,
"TUE DEC 26, 2006",DALLAS,CHICAGO,7:00 PM ET
,,,
"TUE DEC 26, 2006",MINNESOTA,TORONTO,7:30 PM ET
,,,
"TUE DEC 26, 2006",PITTSBURGH,NEW JERSEY,7:30 PM ET
,,,
"TUE DEC 26, 2006",NY RANGERS,NY ISLANDERS,7:30 PM ET
,,,
"TUE DEC 26, 2006",ST. LOUIS,NASHVILLE,8:00 PM ET
,,,
"TUE DEC 26, 2006",VANCOUVER,CALGARY,9:00 PM ET
,,,
"TUE DEC 26, 2006",PHOENIX,LOS ANGELES,10:30 PM ET
,,,
"TUE DEC 26, 2006",ANAHEIM,SAN JOSE,10:30 PM ET
,,,
"WED DEC 27, 2006",MONTREAL,WASHINGTON,7:30 PM ET
,,,
"WED DEC 27, 2006",NY ISLANDERS,OTTAWA,7:30 PM ET
,,,
"WED DEC 27, 2006",ATLANTA,PITTSBURGH,7:30 PM ET
,,,
"WED DEC 27, 2006",PHILADELPHIA,FLORIDA,7:30 PM ET
,,,
"WED DEC 27, 2006",MINNESOTA,DETROIT,7:30 PM ET
,,,
"WED DEC 27, 2006",DALLAS,COLORADO,9:00 PM ET
,,,
"WED DEC 27, 2006",CALGARY,VANCOUVER,10:00 PM ET
,,,
"THU DEC 28, 2006",CAROLINA,BUFFALO,7:00 PM ET
,,,
"THU DEC 28, 2006",DETROIT,COLUMBUS,7:00 PM ET
,,,
"THU DEC 28, 2006",PHILADELPHIA,TAMPA BAY,7:30 PM ET
,,,
"THU DEC 28, 2006",LOS ANGELES,EDMONTON,9:00 PM ET
,,,
"THU DEC 28, 2006",PHOENIX,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 29, 2006",ANAHEIM,CAROLINA,7:00 PM ET
,,,
"FRI DEC 29, 2006",NY RANGERS,OTTAWA,7:30 PM ET
,,,
"FRI DEC 29, 2006",WASHINGTON,NEW JERSEY,7:30 PM ET
,,,
"FRI DEC 29, 2006",TORONTO,PITTSBURGH,7:30 PM ET
,,,
"FRI DEC 29, 2006",MONTREAL,FLORIDA,7:30 PM ET
,,,
"FRI DEC 29, 2006",COLUMBUS,MINNESOTA,8:00 PM ET
,,,
"FRI DEC 29, 2006",BOSTON,CHICAGO,8:30 PM ET
,,,
"FRI DEC 29, 2006",NASHVILLE,DALLAS,8:30 PM ET
,,,
"FRI DEC 29, 2006",ST. LOUIS,COLORADO,9:00 PM ET
,,,
"FRI DEC 29, 2006",LOS ANGELES,CALGARY,9:00 PM ET
,,,
"SAT DEC 30, 2006",ATLANTA,BUFFALO,7:00 PM ET
,,,
"SAT DEC 30, 2006",OTTAWA,TORONTO,7:00 PM ET
,,,
"SAT DEC 30, 2006",NEW JERSEY,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 30, 2006",WASHINGTON,NY RANGERS,7:00 PM ET
,,,
"SAT DEC 30, 2006",MONTREAL,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 30, 2006",COLORADO,ST. LOUIS,8:00 PM ET
,,,
"SAT DEC 30, 2006",BOSTON,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 30, 2006",SAN JOSE,PHOENIX,9:00 PM ET
,,,
"SAT DEC 30, 2006",VANCOUVER,EDMONTON,10:00 PM ET
,,,
"SUN DEC 31, 2006",ANAHEIM,MINNESOTA,6:00 PM ET
,,,
"SUN DEC 31, 2006",LOS ANGELES,DETROIT,7:00 PM ET
,,,
"SUN DEC 31, 2006",CHICAGO,COLUMBUS,7:00 PM ET
,,,
"SUN DEC 31, 2006",PHILADELPHIA,CAROLINA,8:00 PM ET
,,,
"SUN DEC 31, 2006",EDMONTON,CALGARY,8:00 PM ET
,,,
"SUN DEC 31, 2006",SAN JOSE,DALLAS,8:00 PM ET
,,,
"MON JAN 1, 2007",PHOENIX,WASHINGTON,2:00 PM ET
,,,
"MON JAN 1, 2007",ATLANTA,OTTAWA,3:00 PM ET
,,,
"MON JAN 1, 2007",COLORADO,NASHVILLE,3:00 PM ET
,,,
"MON JAN 1, 2007",NY ISLANDERS,BUFFALO,4:00 PM ET
,,,
"MON JAN 1, 2007",BOSTON,TORONTO,7:00 PM ET
,,,
"TUE JAN 2, 2007",TAMPA BAY,MONTREAL,7:30 PM ET
,,,
"TUE JAN 2, 2007",NY RANGERS,NEW JERSEY,7:30 PM ET
,,,
"TUE JAN 2, 2007",PHILADELPHIA,NY ISLANDERS,7:30 PM ET
,,,
"TUE JAN 2, 2007",CAROLINA,PITTSBURGH,7:30 PM ET
,,,
"TUE JAN 2, 2007",ANAHEIM,DETROIT,7:30 PM ET
,,,
"TUE JAN 2, 2007",CHICAGO,ST. LOUIS,8:00 PM ET
,,,
"TUE JAN 2, 2007",ATLANTA,MINNESOTA,8:00 PM ET
,,,
"TUE JAN 2, 2007",VANCOUVER,CALGARY,9:00 PM ET
,,,
"TUE JAN 2, 2007",FLORIDA,EDMONTON,9:00 PM ET
,,,
"WED JAN 3, 2007",BUFFALO,OTTAWA,7:30 PM ET
,,,
"WED JAN 3, 2007",DALLAS,VANCOUVER,10:00 PM ET
,,,
"WED JAN 3, 2007",COLUMBUS,LOS ANGELES,10:30 PM ET
,,,
"THU JAN 4, 2007",TORONTO,BOSTON,7:00 PM ET
,,,
"THU JAN 4, 2007",PHILADELPHIA,NY RANGERS,7:00 PM ET
,,,
"THU JAN 4, 2007",MONTREAL,WASHINGTON,7:00 PM ET
,,,
"THU JAN 4, 2007",PHOENIX,CAROLINA,7:00 PM ET
,,,
"THU JAN 4, 2007",NY ISLANDERS,NEW JERSEY,7:30 PM ET
,,,
"THU JAN 4, 2007",CHICAGO,ST. LOUIS,8:00 PM ET
,,,
"THU JAN 4, 2007",TAMPA BAY,MINNESOTA,8:00 PM ET
,,,
"THU JAN 4, 2007",FLORIDA,CALGARY,9:00 PM ET
,,,
"THU JAN 4, 2007",DALLAS,EDMONTON,9:00 PM ET
,,,
"THU JAN 4, 2007",DETROIT,SAN JOSE,10:30 PM ET
,,,
"FRI JAN 5, 2007",PHOENIX,ATLANTA,7:30 PM ET
,,,
"FRI JAN 5, 2007",PITTSBURGH,BUFFALO,8:00 PM ET
,,,
"FRI JAN 5, 2007",NASHVILLE,CHICAGO,8:30 PM ET
,,,
"FRI JAN 5, 2007",TAMPA BAY,COLORADO,9:00 PM ET
,,,
"FRI JAN 5, 2007",EDMONTON,VANCOUVER,10:00 PM ET
,,,
"FRI JAN 5, 2007",COLUMBUS,ANAHEIM,10:00 PM ET
,,,
"SAT JAN 6, 2007",PHILADELPHIA,BOSTON,1:00 PM ET
,,,
"SAT JAN 6, 2007",NEW JERSEY,OTTAWA,3:00 PM ET
,,,
"SAT JAN 6, 2007",NY RANGERS,MONTREAL,3:00 PM ET
,,,
"SAT JAN 6, 2007",BUFFALO,TORONTO,7:00 PM ET
,,,
"SAT JAN 6, 2007",ATLANTA,WASHINGTON,7:00 PM ET
,,,
"SAT JAN 6, 2007",NY ISLANDERS,CAROLINA,7:00 PM ET
,,,
"SAT JAN 6, 2007",ST. LOUIS,NASHVILLE,8:00 PM ET
,,,
"SAT JAN 6, 2007",COLORADO,MINNESOTA,8:00 PM ET
,,,
"SAT JAN 6, 2007",DALLAS,CALGARY,10:00 PM ET
,,,
"SAT JAN 6, 2007",DETROIT,LOS ANGELES,10:30 PM ET
,,,
"SAT JAN 6, 2007",COLUMBUS,SAN JOSE,10:30 PM ET
,,,
"SUN JAN 7, 2007",PHILADELPHIA,OTTAWA,3:00 PM ET
,,,
"SUN JAN 7, 2007",NEW JERSEY,MONTREAL,3:00 PM ET
,,,
"SUN JAN 7, 2007",PHOENIX,CHICAGO,3:00 PM ET
,,,
"SUN JAN 7, 2007",TAMPA BAY,PITTSBURGH,7:30 PM ET
,,,
"SUN JAN 7, 2007",DETROIT,ANAHEIM,8:00 PM ET
,,,
"SUN JAN 7, 2007",FLORIDA,VANCOUVER,10:00 PM ET
,,,
"MON JAN 8, 2007",EDMONTON,LOS ANGELES,10:30 PM ET
,,,
"TUE JAN 9, 2007",NY ISLANDERS,NY RANGERS,7:00 PM ET
,,,
"TUE JAN 9, 2007",PHILADELPHIA,WASHINGTON,7:00 PM ET
,,,
"TUE JAN 9, 2007",ST. LOUIS,COLUMBUS,7:00 PM ET
,,,
"TUE JAN 9, 2007",CAROLINA,TORONTO,7:30 PM ET
,,,
"TUE JAN 9, 2007",ATLANTA,MONTREAL,7:30 PM ET
,,,
"TUE JAN 9, 2007",BOSTON,OTTAWA,7:30 PM ET
,,,
"TUE JAN 9, 2007",PITTSBURGH,TAMPA BAY,7:30 PM ET
,,,
"TUE JAN 9, 2007",ANAHEIM,NASHVILLE,8:00 PM ET
,,,
"TUE JAN 9, 2007",PHOENIX,DALLAS,8:30 PM ET
,,,
"TUE JAN 9, 2007",DETROIT,COLORADO,9:00 PM ET
,,,
"TUE JAN 9, 2007",MINNESOTA,CALGARY,9:00 PM ET
,,,
"WED JAN 10, 2007",ST. LOUIS,NEW JERSEY,7:30 PM ET
,,,
"WED JAN 10, 2007",PITTSBURGH,FLORIDA,7:30 PM ET
,,,
"WED JAN 10, 2007",BUFFALO,CHICAGO,8:00 PM ET
,,,
"WED JAN 10, 2007",EDMONTON,SAN JOSE,10:30 PM ET
,,,
"THU JAN 11, 2007",NY ISLANDERS,BOSTON,7:00 PM ET
,,,
"THU JAN 11, 2007",TORONTO,BUFFALO,7:00 PM ET
,,,
"THU JAN 11, 2007",OTTAWA,NY RANGERS,7:00 PM ET
,,,
"THU JAN 11, 2007",MONTREAL,PHILADELPHIA,7:00 PM ET
,,,
"THU JAN 11, 2007",FLORIDA,CAROLINA,7:00 PM ET
,,,
"THU JAN 11, 2007",WASHINGTON,TAMPA BAY,7:30 PM ET
,,,
"THU JAN 11, 2007",ANAHEIM,DALLAS,8:30 PM ET
,,,
"THU JAN 11, 2007",CALGARY,COLORADO,9:00 PM ET
,,,
"THU JAN 11, 2007",DETROIT,PHOENIX,9:00 PM ET
,,,
"THU JAN 11, 2007",MINNESOTA,VANCOUVER,10:00 PM ET
,,,
"THU JAN 11, 2007",SAN JOSE,LOS ANGELES,10:30 PM ET
,,,
"FRI JAN 12, 2007",ATLANTA,NEW JERSEY,7:30 PM ET
,,,
"FRI JAN 12, 2007",COLUMBUS,NASHVILLE,8:00 PM ET
,,,
"FRI JAN 12, 2007",MINNESOTA,EDMONTON,9:00 PM ET
,,,
"SAT JAN 13, 2007",MONTREAL,OTTAWA,2:00 PM ET
,,,
"SAT JAN 13, 2007",BOSTON,NY RANGERS,2:00 PM ET
,,,
"SAT JAN 13, 2007",PITTSBURGH,PHILADELPHIA,2:00 PM ET
,,,
"SAT JAN 13, 2007",LOS ANGELES,ST. LOUIS,2:00 PM ET
,,,
"SAT JAN 13, 2007",TAMPA BAY,BUFFALO,7:00 PM ET
,,,
